PubChemID,Name,SMILE,Class,class.
16132344,corticorelin ovine triflutate,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@@H]5CCCN5C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CO)N,negative,0
5745,cortisone acetate,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,negative,0
16129617,cosyntropin,CC(C)[C@@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N3CCC[C@H]3C(=O)O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC8=CNC=N8)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C(CO)N,negative,0
30323,daunorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O,negative,0
16960,dexbrompheniramine,CN(C)CC[C@@H](C1=CC=C(C=C1)Br)C2=CC=CC=N2,negative,0
33036,dexchlorpheniramine,CN(C)CC[C@@H](C1=CC=C(C=C1)Cl)C2=CC=CC=N2,negative,0
4678,dexpanthenol,CC(C)(CO)C(C(=O)NCCCO)O,negative,0
5793,dextrose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,negative,0
3038,dichlorphenamide,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,negative,0
441281,dimenhydrinate,CN1C(=C2C(=NC(=N2)Cl)N(C1=O)C)[O-].C[NH+](C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,negative,0
13505,diphenoxylate,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,negative,0
44152182,ecallantide,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N5CCC[C@H]5C(=O)N3)CC(=O)O)CC(=O)O)C)CCCCN)CC6=CC=CC=C6)C)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CO)NC(=O)[C@H](CC8=CN=CN8)NC(=O)[C@H](CCSC)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)N)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)O)CCSC)CCCCN)CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC2=O)CCC(=O)O)CC(=O)N)CCC(=O)N)CC(=O)N)CCCNC(=N)N)CC9=CC=CC=C9)CCC(=O)O)CO)CC(C)C)CCC(=O)O)CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC1=CC=CC=C1)CCC(=O)O)CCC(=O)O)CCC(=O)N)CCCNC(=N)N)[C@H](C)O)CC1=CC=CC=C1)[C@@H](C)CC)CC(=O)N)CC1=CC=CC=C1)CC1=CC=CC=C1)CC1=CNC2=CC=CC=C21)CCCNC(=N)N)CC1=CN=CN1)C)C)CCCNC(=N)N)CC1=CC=C(C=C1)O,negative,0
9294,ephedrine,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,negative,0
127893,epoetin alfa,C1=CC=C(C=C1)CC(CC(=O)CNC(=O)C2=CC=CC=C2)C(=O)O,negative,0
5280793,ergocalciferol,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,negative,0
6433328,ethanolamine oleate,CCCCCCCC/C=C/CCCCCCCC(=O)O.C(CO)N,negative,0
9552071,exametazime,C[C@@H](NCC(CN[C@@H](/C(=N/O)/C)C)(C)C)/C(=N/O)/C,negative,0
16157882,exenatide,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC8=CC=CC=C8)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC9=CN=CN9)N,negative,0
3348,fexofenadine,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,negative,0
30751,fludarabine,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(N=C2N)F,negative,0
6918204,gadobenate dimeglumine,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C1=CC=C(C=C1)COCC(C(=O)[O-])N(CCN(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)O.[Gd+3],negative,0
158440,gadofosveset trisodium,C1CC(CCC1OP(=O)([O-])OC[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])(C2=CC=CC=C2)C3=CC=CC=C3.O.[Na+].[Na+].[Na+].[Gd+3],negative,0
55466,gadopentetate dimeglumine,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3],negative,0
23663870,gamma hydroxybutyric acid,C(CC(=O)[O-])CO.[Na+],negative,0
65513,histamine diphosphate,C1=C(NC=N1)CCN.OP(=O)(O)O.OP(=O)(O)O,negative,0
5754,hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,negative,0
3737,iothalamate sodium,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I,negative,0
3783,isoxsuprine,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,negative,0
176168,lanthanum carbonate,C(=O)([O-])[O-].C(=O)([O-])[O-].C(=O)([O-])[O-].O.[La+3].[La+3],negative,0
6322,l-arginine,C(C[C@@H](C(=O)O)N)CN=C(N)N,negative,0
15341110,levomefolate calcium,CN1[C@H](CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],negative,0
6137,l-methionine,CSCC[C@@H](C(=O)O)N,negative,0
3957,loratadine,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,negative,0
5361917,methylnaltrexone bromide,C[N+]1(CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-],negative,0
4120,methylscopolamine bromide,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C,negative,0
25081014,nesiritide,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCCN)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CO)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC4C=NC=N4)C(=O)O)CC(C)C)CO)CO)CO)CO,negative,0
11963622,nitroprusside,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4],negative,0
541197,norethindrone acetate,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,negative,0
11806,pamabrom,CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br,negative,0
154228,pancrelipase,C[Si]12OCCN(CC(O1)COCC=C)CC(O2)COCC=C,negative,0
22879211,pegfilgrastim,CN(C)C1=CC(=C(C=C1)OC)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,negative,0
3053,pentetic acid,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,negative,0
6432,perflutren,C(C(F)(F)F)(C(F)(F)F)(F)F,negative,0
5983,physostigmine,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,negative,0
16362,pimozide,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,negative,0
5702105,polymyxin b sulfate,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O,negative,0
57166,porfimer,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)OC(C)C6=C(C7=CC8=C(C(=C(N8)C=C9C(=C(C(=N9)C=C1C(=C(C(=N1)C=C6N7)C)CCC(=O)O)CCC(=O)O)C)C)C(C)O)C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O,negative,0
708857,pyrantel,CN1CCCN=C1/C=C/C2=CC=CS2,negative,0
6759,riboflavin,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@H]([C@H]([C@H](CO)O)O)O,negative,0
5352062,romidepsin,C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)N[C@@H](C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C,negative,0
49800073,saxagliptin,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N.Cl,negative,0
5184,scopolamine,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,negative,0
16129665,secretin,CC(C)CC(C(=O)NC(C(C)C)C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC2=NC=CN2)N,negative,0
3085017,sevelamer,C=CCN.C1C(O1)CCl,negative,0
6433516,simethicone,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,negative,0
23701736,sodium lactate,[13CH3]C(C(=O)[O-])O.[Na+],negative,0
169893,Sodium polystyrene sulfonate,C=CC1=CC=CC=C1S(=O)(=O)[O-].[Ca+2],negative,0
24477,sodium thiosulfate,[O-]S(=O)(=S)[O-].[Na+].[Na+],negative,0
1125,tetrahydrobiopterin,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O,negative,0
71433,trientine hydrochloride,C(CNCCNCCN)N.Cl.Cl,negative,0
5610,tyramine,C1=CC(=CC=C1CCN)O,negative,0
54678501,vitamin c,C([C@@H](C1C(=C(C(=O)O1)O)O)O)O,negative,0
14985,vitamin e,CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,negative,0
5745,Cortisone Acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,negative,0
30323,Daunorubicin,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(CC3OC3CC(N)C(O)C(C)O3)C(C)=O)C(O)=C1C2=O,negative,0
3100,Diphenhydramine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,negative,0
5280793,Ergocalciferol,CC(C)C(C)C=CC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C,negative,0
5754,Hydrocortisone,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO,negative,0
23667529,Iothalamate Sodium,CNC(=O)C1=C(I)C(NC(C)=O)=C(I)C(C(O)=O)=C1I,negative,0
4201,Minoxidil,NC1=CC(=NC(=N)N1O)N1CCCCC1,negative,0
439260,Norepinephrine,NCC(O)C1=CC=C(O)C(O)=C1,negative,0
5775,Phentolamine,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC=C(O)C=C1,negative,0
5983,Physostigmine,CNC(=O)OC1=CC=C2N(C)C3N(C)CCC3(C)C2=C1,negative,0
4909,Primidone,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,negative,0
5352062,Romidepsin,CC=C1NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(NC1=O)C(C)C,negative,0
49800073,Saxagliptin Hydrochloride,[H]C12CC1([H])N(C(C2)C#N)C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,negative,0
19649,Streptomycin,CNC1C(O)C(O)C(CO)OC1OC1C(OC2C(O)C(O)C(N=C(N)N)C(O)C2N=C(N)N)OC(C)C1(O)C=O,negative,0
5314,Succinylcholine,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,negative,0
2153,Theophylline,CN1C2=C(NC=N2)C(=O)N(C)C1=O,negative,0
60172,Adefovir,NC1=C2N=CN(CCOCP(O)(O)=O)C2=NC=N1,negative,0
60961,Adenosine,NC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC=N1,negative,0
5488548,Alvimopan,CC1CN(CC(CC2=CC=CC=C2)C(=O)NCC(O)=O)CCC1(C)C1=CC=CC(O)=C1,negative,0
37768,Amikacin,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,negative,0
564,Aminocaproic Acid,CCCCC(N)C(O)=O,negative,0
2148,Aminohippurate,NOC(=O)CNC(=O)C1=CC=CC=C1,negative,0
92722,Argatroban,CC1CCN(C(C1)C(O)=O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2,negative,0
2519,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,negative,0
5280453,Calcitriol,CC(CCCC(C)(C)O)C1CCC2C(CCCC12C)=CC=C1CC(O)CC(O)C1=C,negative,0
5281074,Carboprost Tromethamine,CCCCCC(C)(O)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O,negative,0
2710,Chlorcyclizine,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,negative,0
153994,Clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC,negative,0
151171,Conivaptan,CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1,negative,0
-1,Dextrose,OCC(O)C(O)C(O)C(O)C=O,negative,0
5282489,Ethanolamine Oleate,CCCCCCCCC=CCCCCCCCC(=O)OCCN,negative,0
36339,Etomidate,CCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1,negative,0
9552071,Exametazime,CC(NCC(C)(C)CNC(C)C(C)=NO)C(C)=NO,negative,0
657237,Fludarabine,NC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC(F)=N1,negative,0
77992,Frovatriptan,CNC1CCC2=C(C1)C1=CC(=CC=C1N2)C(N)=O,negative,0
60714,Gadoteridol,CC(O)CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1,negative,0
11967809,Indocyanine Green,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(O)(=O)=O)C3=C(C4=CC=CC=C4C=C3)C2(C)C)N(CCCCS(O)(=O)=O)C2=C1C1=CC=CC=C1C=C2,negative,0
3957,Loratadine,CCOC(=O)N1CCC(CC1)=C1C2=CC=C(Cl)C=C2CCC2=CC=CN=C12,negative,0
157920,Lubiprostone,CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(O)=O)O1,negative,0
4064,Meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,negative,0
11806,Pamabrom,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,negative,0
3053,Pentetic Acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,negative,0
638678,Protirelin,NC(=O)C1CCCN1C(=O)C(CC1=CN=CN1)NC(=O)C1CCC(=O)N1,negative,0
56959,Ranolazine,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,negative,0
219024,Regadenoson,CNC(=O)C1=CN(N=C1)C1=NC(N)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,negative,0
60815,Remifentanil,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC,negative,0
493570,Riboflavin,CC1=CC2=C(C=C1C)N(CC(O)C(O)C(O)CO)C1=NC(=O)NC(=O)C1=N2,negative,0
26757,Selegiline,CC(CC1=CC=CC=C1)N(C)CC#C,negative,0
75905,Sodium Polystyrene Sulfonate,OS(=O)(=O)C1=CC=CC=C1C=C,negative,0
9838022,Tapentadol,CCC(C(C)CN(C)C)C1=CC=CC(O)=C1,negative,0
5610,Tyramine,NCCC1=CC=C(O)C=C1,negative,0
54670067,Vitamin C,OCC(O)C1OC(=O)C(O)=C1O,negative,0
5311,Vorinostat,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,negative,0
247,Betaine,C[N+](C)(C)CC([O-])=O,negative,0
288,Carnitine,C[N+](C)(C)CC(O)CC([O-])=O,negative,0
4771,Phentermine,CC(C)(N)CC1=CC=CC=C1,negative,0
2370,Bethanechol,CC(C[N+](C)(C)C)OC(N)=O,negative,0
2341,Benzfetamine,CC(CC1=CC=CC=C1)N(C)CC1=CC=CC=C1,negative,0
3125,Racemetirosine,CC(N)(CC1=CC=C(O)C=C1)C(O)=O,negative,0
3354,Flavoxate,CC1=C(OC2=C(C=CC=C2C1=O)C(=O)OCCN1CCCCC1)C1=CC=CC=C1,negative,0
12460,Bontril,CC1C(OCCN1C)C1=CC=CC=C1,negative,0
965,9-Octadecenoic acid,CCCCCCCCC=CCCCCCCCC(O)=O,negative,0
7699,Benzonatate,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,negative,0
121829,"Benzenesulfonamide, 5-(2-((2-(2-ethoxyphenoxy)ethyl)amino)propyl)-2-methoxy-",CCOC1=CC=CC=C1OCCNC(C)CC1=CC=C(OC)C(=C1)S(N)(=O)=O,negative,0
2564,Carbinoxamine,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,negative,0
3661,L-Hyoscyamine,CN1C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1,negative,0
2344,Cogentinol,CN1C2CCC1CC(C2)OC(C1=CC=CC=C1)C1=CC=CC=C1,negative,0
3066,"9,10-Dihydro-12'-hydroxy-2'-methyl-5'-(phenylmethyl)ergotoman-3',6',18-trione",CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C(=O)NC1(C)OC2(O)C3CCCN3C(=O)C(CC3=CC=CC=C3)N2C1=O,negative,0
838,DL-Adrenaline,CNCC(O)C1=CC=C(O)C(O)=C1,negative,0
3518,Guanethidine,NC(N)=NCCN1CCCCCCC1,negative,0
2713,Chlorhexidine Base,NC(NC1=CC=C(Cl)C=C1)=NC(N)=NCCCCCCN=C(N)N=C(N)NC1=CC=C(Cl)C=C1,negative,0
4454,Dekamycin II,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,negative,0
4919,Procyclidine,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,negative,0
2381,Biperiden,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,negative,0
453,Hexitol,OCC(O)C(O)C(O)C(O)CO,negative,0
3872,4-O-Hexopyranosylhex-2-ulofuranose,OCC1OC(O)(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O,negative,0
33255,Cefazolin,CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)CN2C=NN=N2)C3=O)C(O)=O)S1,positive,1
5479529,Cefuroxime,CON=C(C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CC=CO1,positive,1
27447,Cephalexin,CC1=C(N2C(SC1)C(NC(=O)C(N)C1=CC=CC=C1)C2=O)C(O)=O,positive,1
2712,Chlordiazepoxide,CN=C1CN(O)C(C2=CC=CC=C2)=C2C=C(Cl)C=CC2=N1,positive,1
2800,Clomiphene,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,positive,1
39186,Diltiazem,COC1=CC=C(C=C1)C1SC2=CC=CC=C2N(CCN(C)C)C(=O)C1OC(C)=O,positive,1
60750,Gemcitabine,NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1(F)F,positive,1
441140,Griseofulvin,COC1CC(=O)CC(C)C11OC2=C(C1=O)C(OC)=CC(OC)=C2Cl,positive,1
3559,Haloperidol,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,positive,1
60838,Irinotecan,CCC1=C2CN3C(=CC4=C(COC(=O)C4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,positive,1
38853,Methyldopa,COC(=O)C(N)CC1=CC=C(O)C(O)=C1,positive,1
5288826,Morphine,CN1CCC23C4OC5=C2C(CC1C3C=CC4O)=CC=C5O,positive,1
9677,Nandrolone Decanoate,CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,positive,1
4472,Nialamide,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,positive,1
43805,Oxaliplatin,NC1CCCCC1N,positive,1
439693,Pentostatin,OCC1OC(CC1O)N1C=NC2=C1NC=NCC2O,positive,1
4748,Perphenazine,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(Cl)C=C23)CC1,positive,1
657298,Propylthiouracil,CCCN1C(=O)C=CNC1=S,positive,1
54671008,Raltegravir,CN1C(=O)C(=O)C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)=C(O)NCC1=CC=C(F)C=C1,positive,1
446157,Rosuvastatin,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1CCC(O)CC(O)CC(O)=O)N(C)S(C)(=O)=O,positive,1
